"","x","y","area","peri","land_perc"
"314",1715000,6541786.71428571,13267.5685714286,474.834857142858,0.691213344366811
"315",1805000,6541786.71428571,13267.5685714286,474.834857142858,0.191451251404977
"316",-2155000,6394369.28571429,13267.5685714287,474.834857142858,NA
"317",-2065000,6394369.28571429,13267.5685714286,474.834857142858,NA
"318",-1975000,6394369.28571429,13267.5685714287,474.834857142858,NA
"319",-1885000,6394369.28571429,13267.5685714286,474.834857142858,NA
"320",-1795000,6394369.28571429,13267.5685714286,474.834857142858,NA
"321",-1705000,6394369.28571429,13267.5685714286,474.834857142858,NA
"322",-1615000,6394369.28571429,13267.5685714286,474.834857142858,NA
"323",-1525000,6394369.28571429,13267.5685714286,474.834857142858,NA
"324",-1435000,6394369.28571429,13267.5685714286,474.834857142858,NA
"325",-1345000,6394369.28571429,13267.5685714286,474.834857142858,NA
"326",-1255000,6394369.28571429,13267.5685714286,474.834857142858,NA
"327",-1165000,6394369.28571429,13267.5685714286,474.834857142858,NA
"328",-1075000,6394369.28571429,13267.5685714286,474.834857142858,NA
"329",-985000,6394369.28571429,13267.5685714286,474.834857142858,NA
"330",-895000,6394369.28571429,13267.5685714286,474.834857142858,NA
"331",-805000,6394369.28571429,13267.5685714286,474.834857142858,NA
"332",-715000,6394369.28571429,13267.5685714286,474.834857142858,NA
"333",-625000,6394369.28571429,13267.5685714286,474.834857142858,NA
"334",-535000,6394369.28571429,13267.5685714286,474.834857142858,NA
"335",-445000,6394369.28571429,13267.5685714286,474.834857142858,NA
"336",-355000,6394369.28571429,13267.5685714286,474.834857142858,NA
"337",-265000,6394369.28571429,13267.5685714286,474.834857142858,NA
"338",-175000,6394369.28571429,13267.5685714286,474.834857142858,NA
"339",-85000,6394369.28571429,13267.5685714286,474.834857142858,NA
"340",5000,6394369.28571429,13267.5685714286,474.834857142858,NA
"341",95000,6394369.28571429,13267.5685714286,474.834857142858,NA
"342",185000,6394369.28571429,13267.5685714286,474.834857142858,NA
"343",275000,6394369.28571429,13267.5685714286,474.834857142858,NA
"344",365000,6394369.28571429,13267.5685714286,474.834857142858,NA
"345",455000,6394369.28571429,13267.5685714286,474.834857142858,NA
"346",545000,6394369.28571429,13267.5685714286,474.834857142858,NA
"347",635000,6394369.28571429,13267.5685714286,474.834857142858,0.0918437648931296
"348",725000,6394369.28571429,13267.5685714286,474.834857142858,0.682001925140053
"349",815000,6394369.28571429,13267.5685714286,474.834857142858,0.338647568451041
"350",905000,6394369.28571429,13267.5685714286,474.834857142858,0.029289157891829
"351",995000,6394369.28571429,13267.5685714286,474.834857142858,0.114793136109155
"352",1085000,6394369.28571429,13267.5685714286,474.834857142858,0.589953530330104
"353",1175000,6394369.28571429,13267.5685714286,474.834857142858,0.737673029186896
"354",1265000,6394369.28571429,13267.5685714286,474.834857142858,0.621744049597934
"355",1355000,6394369.28571429,13267.5685714286,474.834857142858,0.397205587324403
"356",1445000,6394369.28571429,13267.5685714286,474.834857142858,0.126230496903015
"357",1535000,6394369.28571429,13267.5685714286,474.834857142858,0.00546209740380025
"358",1625000,6394369.28571429,13267.5685714286,474.834857142858,0.11694549487503
"359",1715000,6394369.28571429,13267.5685714286,474.834857142858,0.330548426491095
"360",1805000,6394369.28571429,13267.5685714286,474.834857142858,0.15994681672212
"361",-2155000,6246951.85714286,13267.5685714287,474.834857142858,NA
"362",-2065000,6246951.85714286,13267.5685714286,474.834857142858,NA
"363",-1975000,6246951.85714286,13267.5685714287,474.834857142858,NA
"364",-1885000,6246951.85714286,13267.5685714286,474.834857142858,NA
"365",-1795000,6246951.85714286,13267.5685714286,474.834857142858,NA
"366",-1705000,6246951.85714286,13267.5685714286,474.834857142858,NA
"367",-1615000,6246951.85714286,13267.5685714286,474.834857142858,NA
"368",-1525000,6246951.85714286,13267.5685714286,474.834857142858,NA
"369",-1435000,6246951.85714286,13267.5685714286,474.834857142858,NA
"370",-1345000,6246951.85714286,13267.5685714286,474.834857142858,NA
"371",-1255000,6246951.85714286,13267.5685714286,474.834857142858,NA
"372",-1165000,6246951.85714286,13267.5685714286,474.834857142858,NA
"373",-1075000,6246951.85714286,13267.5685714286,474.834857142858,NA
"374",-985000,6246951.85714286,13267.5685714286,474.834857142858,NA
"375",-895000,6246951.85714286,13267.5685714286,474.834857142858,NA
"376",-805000,6246951.85714286,13267.5685714286,474.834857142858,NA
"377",-715000,6246951.85714286,13267.5685714286,474.834857142858,NA
"378",-625000,6246951.85714286,13267.5685714286,474.834857142858,NA
"379",-535000,6246951.85714286,13267.5685714286,474.834857142858,NA
"380",-445000,6246951.85714286,13267.5685714286,474.834857142858,NA
"381",-355000,6246951.85714286,13267.5685714286,474.834857142858,NA
"382",-265000,6246951.85714286,13267.5685714286,474.834857142858,NA
"383",-175000,6246951.85714286,13267.5685714286,474.834857142858,NA
"384",-85000,6246951.85714286,13267.5685714286,474.834857142858,NA
"385",5000,6246951.85714286,13267.5685714286,474.834857142858,NA
"386",95000,6246951.85714286,13267.5685714286,474.834857142858,NA
"387",185000,6246951.85714286,13267.5685714286,474.834857142858,NA
"388",275000,6246951.85714286,13267.5685714286,474.834857142858,NA
"389",365000,6246951.85714286,13267.5685714286,474.834857142858,NA
"390",455000,6246951.85714286,13267.5685714286,474.834857142858,NA
"391",545000,6246951.85714286,13267.5685714286,474.834857142858,NA
"392",635000,6246951.85714286,13267.5685714286,474.834857142858,NA
"393",725000,6246951.85714286,13267.5685714286,474.834857142858,NA
"394",815000,6246951.85714286,13267.5685714286,474.834857142858,NA
"395",905000,6246951.85714286,13267.5685714286,474.834857142858,NA
"396",995000,6246951.85714286,13267.5685714286,474.834857142858,0.0618639151181282
"397",1085000,6246951.85714286,13267.5685714286,474.834857142858,0.212417537949493
"398",1175000,6246951.85714286,13267.5685714286,474.834857142858,0.0246401035111797
"399",1265000,6246951.85714286,13267.5685714286,474.834857142858,0.0845854235265707
"400",1355000,6246951.85714286,13267.5685714286,474.834857142858,0.52658156812324
"401",1445000,6246951.85714286,13267.5685714286,474.834857142858,0.895439107304264
"402",1535000,6246951.85714286,13267.5685714286,474.834857142858,1
"403",1625000,6246951.85714286,13267.5685714286,474.834857142858,1
"404",1715000,6246951.85714286,13267.5685714286,474.834857142858,1
"405",1805000,6246951.85714286,13267.5685714286,474.834857142858,1
"406",-2155000,6099534.42857143,13267.5685714287,474.834857142858,NA
"407",-2065000,6099534.42857143,13267.5685714286,474.834857142858,NA
"408",-1975000,6099534.42857143,13267.5685714287,474.834857142858,NA
"409",-1885000,6099534.42857143,13267.5685714286,474.834857142858,NA
"410",-1795000,6099534.42857143,13267.5685714286,474.834857142858,NA
"411",-1705000,6099534.42857143,13267.5685714286,474.834857142858,NA
"412",-1615000,6099534.42857143,13267.5685714286,474.834857142858,NA
"413",-1525000,6099534.42857143,13267.5685714286,474.834857142858,NA
"414",-1435000,6099534.42857143,13267.5685714286,474.834857142858,NA
"415",-1345000,6099534.42857143,13267.5685714286,474.834857142858,NA
"416",-1255000,6099534.42857143,13267.5685714286,474.834857142858,NA
"417",-1165000,6099534.42857143,13267.5685714286,474.834857142858,NA
"418",-1075000,6099534.42857143,13267.5685714286,474.834857142858,NA
"419",-985000,6099534.42857143,13267.5685714286,474.834857142858,NA
"420",-895000,6099534.42857143,13267.5685714286,474.834857142858,NA
"421",-805000,6099534.42857143,13267.5685714286,474.834857142858,NA
"422",-715000,6099534.42857143,13267.5685714286,474.834857142858,NA
"423",-625000,6099534.42857143,13267.5685714286,474.834857142858,NA
"424",-535000,6099534.42857143,13267.5685714286,474.834857142858,NA
"425",-445000,6099534.42857143,13267.5685714286,474.834857142858,NA
"426",-355000,6099534.42857143,13267.5685714286,474.834857142858,NA
"427",-265000,6099534.42857143,13267.5685714286,474.834857142858,NA
"428",-175000,6099534.42857143,13267.5685714286,474.834857142858,NA
"429",-85000,6099534.42857143,13267.5685714286,474.834857142858,NA
"430",5000,6099534.42857143,13267.5685714286,474.834857142858,NA
"431",95000,6099534.42857143,13267.5685714286,474.834857142858,NA
"432",185000,6099534.42857143,13267.5685714286,474.834857142858,NA
"433",275000,6099534.42857143,13267.5685714286,474.834857142858,NA
"434",365000,6099534.42857143,13267.5685714286,474.834857142858,NA
"435",455000,6099534.42857143,13267.5685714286,474.834857142858,NA
"436",545000,6099534.42857143,13267.5685714286,474.834857142858,NA
"437",635000,6099534.42857143,13267.5685714286,474.834857142858,NA
"438",725000,6099534.42857143,13267.5685714286,474.834857142858,NA
"439",815000,6099534.42857143,13267.5685714286,474.834857142858,NA
"440",905000,6099534.42857143,13267.5685714286,474.834857142858,NA
"441",995000,6099534.42857143,13267.5685714286,474.834857142858,NA
"442",1085000,6099534.42857143,13267.5685714286,474.834857142858,0.0660831153241326
"443",1175000,6099534.42857143,13267.5685714286,474.834857142858,0.692088126016267
"444",1265000,6099534.42857143,13267.5685714286,474.834857142858,0.790954895568539
"445",1355000,6099534.42857143,13267.5685714286,474.834857142858,0.97488585137649
"446",1445000,6099534.42857143,13267.5685714286,474.834857142858,1
"447",1535000,6099534.42857143,13267.5685714286,474.834857142858,1
"448",1625000,6099534.42857143,13267.5685714286,474.834857142858,1
"449",1715000,6099534.42857143,13267.5685714286,474.834857142858,1
"450",1805000,6099534.42857143,13267.5685714286,474.834857142858,1
"451",-2155000,5952117,13267.5685714287,474.834857142858,NA
"452",-2065000,5952117,13267.5685714286,474.834857142858,NA
"453",-1975000,5952117,13267.5685714287,474.834857142858,NA
"454",-1885000,5952117,13267.5685714286,474.834857142858,NA
"455",-1795000,5952117,13267.5685714286,474.834857142858,NA
"456",-1705000,5952117,13267.5685714286,474.834857142858,NA
"457",-1615000,5952117,13267.5685714286,474.834857142858,NA
"458",-1525000,5952117,13267.5685714286,474.834857142858,NA
"459",-1435000,5952117,13267.5685714286,474.834857142858,NA
"460",-1345000,5952117,13267.5685714286,474.834857142858,NA
"461",-1255000,5952117,13267.5685714286,474.834857142858,NA
"462",-1165000,5952117,13267.5685714286,474.834857142858,NA
"463",-1075000,5952117,13267.5685714286,474.834857142858,NA
"464",-985000,5952117,13267.5685714286,474.834857142858,NA
"465",-895000,5952117,13267.5685714286,474.834857142858,NA
"466",-805000,5952117,13267.5685714286,474.834857142858,NA
"467",-715000,5952117,13267.5685714286,474.834857142858,NA
"468",-625000,5952117,13267.5685714286,474.834857142858,NA
"469",-535000,5952117,13267.5685714286,474.834857142858,NA
"470",-445000,5952117,13267.5685714286,474.834857142858,NA
"471",-355000,5952117,13267.5685714286,474.834857142858,NA
"472",-265000,5952117,13267.5685714286,474.834857142858,NA
"473",-175000,5952117,13267.5685714286,474.834857142858,NA
"474",-85000,5952117,13267.5685714286,474.834857142858,NA
"475",5000,5952117,13267.5685714286,474.834857142858,NA
"476",95000,5952117,13267.5685714286,474.834857142858,NA
"477",185000,5952117,13267.5685714286,474.834857142858,NA
"478",275000,5952117,13267.5685714286,474.834857142858,NA
"479",365000,5952117,13267.5685714286,474.834857142858,NA
"480",455000,5952117,13267.5685714286,474.834857142858,NA
"481",545000,5952117,13267.5685714286,474.834857142858,NA
"482",635000,5952117,13267.5685714286,474.834857142858,NA
"483",725000,5952117,13267.5685714286,474.834857142858,NA
"484",815000,5952117,13267.5685714286,474.834857142858,NA
"485",905000,5952117,13267.5685714286,474.834857142858,NA
"486",995000,5952117,13267.5685714286,474.834857142858,NA
"487",1085000,5952117,13267.5685714286,474.834857142858,NA
"488",1175000,5952117,13267.5685714286,474.834857142858,0.000460249799750641
"489",1265000,5952117,13267.5685714286,474.834857142858,0.0486123669662977
"490",1355000,5952117,13267.5685714286,474.834857142858,0.514328158768862
"491",1445000,5952117,13267.5685714286,474.834857142858,0.929347466526857
"492",1535000,5952117,13267.5685714286,474.834857142858,1
"493",1625000,5952117,13267.5685714286,474.834857142858,1
"494",1715000,5952117,13267.5685714286,474.834857142858,1
"495",1805000,5952117,13267.5685714286,474.834857142858,1
"496",-2155000,5804699.57142857,13267.5685714287,474.834857142858,NA
"497",-2065000,5804699.57142857,13267.5685714286,474.834857142858,NA
"498",-1975000,5804699.57142857,13267.5685714287,474.834857142858,NA
"499",-1885000,5804699.57142857,13267.5685714286,474.834857142858,NA
"500",-1795000,5804699.57142857,13267.5685714286,474.834857142858,NA
"501",-1705000,5804699.57142857,13267.5685714286,474.834857142858,NA
"502",-1615000,5804699.57142857,13267.5685714286,474.834857142858,NA
"503",-1525000,5804699.57142857,13267.5685714286,474.834857142858,NA
"504",-1435000,5804699.57142857,13267.5685714286,474.834857142858,NA
"505",-1345000,5804699.57142857,13267.5685714286,474.834857142858,NA
"506",-1255000,5804699.57142857,13267.5685714286,474.834857142858,NA
"507",-1165000,5804699.57142857,13267.5685714286,474.834857142858,NA
"508",-1075000,5804699.57142857,13267.5685714286,474.834857142858,NA
"509",-985000,5804699.57142857,13267.5685714286,474.834857142858,NA
"510",-895000,5804699.57142857,13267.5685714286,474.834857142858,NA
"511",-805000,5804699.57142857,13267.5685714286,474.834857142858,NA
"512",-715000,5804699.57142857,13267.5685714286,474.834857142858,NA
"513",-625000,5804699.57142857,13267.5685714286,474.834857142858,NA
"514",-535000,5804699.57142857,13267.5685714286,474.834857142858,NA
"515",-445000,5804699.57142857,13267.5685714286,474.834857142858,NA
"516",-355000,5804699.57142857,13267.5685714286,474.834857142858,NA
"517",-265000,5804699.57142857,13267.5685714286,474.834857142858,NA
"518",-175000,5804699.57142857,13267.5685714286,474.834857142858,NA
"519",-85000,5804699.57142857,13267.5685714286,474.834857142858,NA
"520",5000,5804699.57142857,13267.5685714286,474.834857142858,NA
"521",95000,5804699.57142857,13267.5685714286,474.834857142858,NA
"522",185000,5804699.57142857,13267.5685714286,474.834857142858,NA
"523",275000,5804699.57142857,13267.5685714286,474.834857142858,NA
"524",365000,5804699.57142857,13267.5685714286,474.834857142858,NA
"525",455000,5804699.57142857,13267.5685714286,474.834857142858,NA
"526",545000,5804699.57142857,13267.5685714286,474.834857142858,NA
"527",635000,5804699.57142857,13267.5685714286,474.834857142858,NA
"528",725000,5804699.57142857,13267.5685714286,474.834857142858,NA
"529",815000,5804699.57142857,13267.5685714286,474.834857142858,NA
"530",905000,5804699.57142857,13267.5685714286,474.834857142858,NA
"531",995000,5804699.57142857,13267.5685714286,474.834857142858,NA
"532",1085000,5804699.57142857,13267.5685714286,474.834857142858,NA
"533",1175000,5804699.57142857,13267.5685714286,474.834857142858,NA
"534",1265000,5804699.57142857,13267.5685714286,474.834857142858,NA
"535",1355000,5804699.57142857,13267.5685714286,474.834857142858,NA
"536",1445000,5804699.57142857,13267.5685714286,474.834857142858,0.453298308367647
"537",1535000,5804699.57142857,13267.5685714286,474.834857142858,0.998169808936343
"538",1625000,5804699.57142857,13267.5685714286,474.834857142858,1
"539",1715000,5804699.57142857,13267.5685714286,474.834857142858,1
"540",1805000,5804699.57142857,13267.5685714286,474.834857142858,1
"541",-2155000,5657282.14285714,13267.5685714287,474.834857142858,NA
"542",-2065000,5657282.14285714,13267.5685714286,474.834857142858,NA
"543",-1975000,5657282.14285714,13267.5685714287,474.834857142858,NA
"544",-1885000,5657282.14285714,13267.5685714286,474.834857142858,NA
"545",-1795000,5657282.14285714,13267.5685714286,474.834857142858,NA
"546",-1705000,5657282.14285714,13267.5685714286,474.834857142858,NA
"547",-1615000,5657282.14285714,13267.5685714286,474.834857142858,NA
"548",-1525000,5657282.14285714,13267.5685714286,474.834857142858,NA
"549",-1435000,5657282.14285714,13267.5685714286,474.834857142858,NA
"550",-1345000,5657282.14285714,13267.5685714286,474.834857142858,NA
"551",-1255000,5657282.14285714,13267.5685714286,474.834857142858,NA
"552",-1165000,5657282.14285714,13267.5685714286,474.834857142858,NA
"553",-1075000,5657282.14285714,13267.5685714286,474.834857142858,NA
"554",-985000,5657282.14285714,13267.5685714286,474.834857142858,NA
"555",-895000,5657282.14285714,13267.5685714286,474.834857142858,NA
"556",-805000,5657282.14285714,13267.5685714286,474.834857142858,NA
"557",-715000,5657282.14285714,13267.5685714286,474.834857142858,NA
"558",-625000,5657282.14285714,13267.5685714286,474.834857142858,NA
"559",-535000,5657282.14285714,13267.5685714286,474.834857142858,NA
"560",-445000,5657282.14285714,13267.5685714286,474.834857142858,NA
"561",-355000,5657282.14285714,13267.5685714286,474.834857142858,NA
"562",-265000,5657282.14285714,13267.5685714286,474.834857142858,NA
"563",-175000,5657282.14285714,13267.5685714286,474.834857142858,NA
"564",-85000,5657282.14285714,13267.5685714286,474.834857142858,NA
"565",5000,5657282.14285714,13267.5685714286,474.834857142858,NA
"566",95000,5657282.14285714,13267.5685714286,474.834857142858,NA
"567",185000,5657282.14285714,13267.5685714286,474.834857142858,NA
"568",275000,5657282.14285714,13267.5685714286,474.834857142858,NA
"569",365000,5657282.14285714,13267.5685714286,474.834857142858,NA
"570",455000,5657282.14285714,13267.5685714286,474.834857142858,NA
"571",545000,5657282.14285714,13267.5685714286,474.834857142858,NA
"572",635000,5657282.14285714,13267.5685714286,474.834857142858,NA
"573",725000,5657282.14285714,13267.5685714286,474.834857142858,NA
"574",815000,5657282.14285714,13267.5685714286,474.834857142858,NA
"575",905000,5657282.14285714,13267.5685714286,474.834857142858,NA
"576",995000,5657282.14285714,13267.5685714286,474.834857142858,NA
"577",1085000,5657282.14285714,13267.5685714286,474.834857142858,NA
"578",1175000,5657282.14285714,13267.5685714286,474.834857142858,NA
"579",1265000,5657282.14285714,13267.5685714286,474.834857142858,NA
"580",1355000,5657282.14285714,13267.5685714286,474.834857142858,NA
"581",1445000,5657282.14285714,13267.5685714286,474.834857142858,0.0199817167244238
"582",1535000,5657282.14285714,13267.5685714286,474.834857142858,1
"583",1625000,5657282.14285714,13267.5685714286,474.834857142858,0.00553820924710686
"584",1715000,5657282.14285714,13267.5685714286,474.834857142858,0.00384129016118351
"585",1805000,5657282.14285714,13267.5685714286,474.834857142858,0.0216025617547847
"586",-2155000,5509864.71428571,13267.5685714287,474.834857142858,NA
"587",-2065000,5509864.71428571,13267.5685714286,474.834857142858,NA
"588",-1975000,5509864.71428571,13267.5685714287,474.834857142858,NA
"589",-1885000,5509864.71428571,13267.5685714286,474.834857142858,NA
"590",-1795000,5509864.71428571,13267.5685714286,474.834857142858,NA
"591",-1705000,5509864.71428571,13267.5685714286,474.834857142858,NA
"592",-1615000,5509864.71428571,13267.5685714286,474.834857142858,NA
"593",-1525000,5509864.71428571,13267.5685714286,474.834857142858,NA
"594",-1435000,5509864.71428571,13267.5685714286,474.834857142858,NA
"595",-1345000,5509864.71428571,13267.5685714286,474.834857142858,NA
"596",-1255000,5509864.71428571,13267.5685714286,474.834857142858,NA
"597",-1165000,5509864.71428571,13267.5685714286,474.834857142858,NA
"598",-1075000,5509864.71428571,13267.5685714286,474.834857142858,NA
"599",-985000,5509864.71428571,13267.5685714286,474.834857142858,NA
"600",-895000,5509864.71428571,13267.5685714286,474.834857142858,NA
"601",-805000,5509864.71428571,13267.5685714286,474.834857142858,NA
"602",-715000,5509864.71428571,13267.5685714286,474.834857142858,NA
"603",-625000,5509864.71428571,13267.5685714286,474.834857142858,NA
"604",-535000,5509864.71428571,13267.5685714286,474.834857142858,NA
"605",-445000,5509864.71428571,13267.5685714286,474.834857142858,NA
"606",-355000,5509864.71428571,13267.5685714286,474.834857142858,NA
"607",-265000,5509864.71428571,13267.5685714286,474.834857142858,NA
"608",-175000,5509864.71428571,13267.5685714286,474.834857142858,NA
"609",-85000,5509864.71428571,13267.5685714286,474.834857142858,NA
"610",5000,5509864.71428571,13267.5685714286,474.834857142858,NA
"611",95000,5509864.71428571,13267.5685714286,474.834857142858,NA
"612",185000,5509864.71428571,13267.5685714286,474.834857142858,NA
"613",275000,5509864.71428571,13267.5685714286,474.834857142858,NA
"614",365000,5509864.71428571,13267.5685714286,474.834857142858,NA
"615",455000,5509864.71428571,13267.5685714286,474.834857142858,NA
"616",545000,5509864.71428571,13267.5685714286,474.834857142858,NA
"617",635000,5509864.71428571,13267.5685714286,474.834857142858,NA
"618",725000,5509864.71428571,13267.5685714286,474.834857142858,NA
"619",815000,5509864.71428571,13267.5685714286,474.834857142858,NA
"620",905000,5509864.71428571,13267.5685714286,474.834857142858,0.28766840810898
"621",995000,5509864.71428571,13267.5685714286,474.834857142858,0.643929814599833
"622",1085000,5509864.71428571,13267.5685714286,474.834857142858,0.699271887387502
"623",1175000,5509864.71428571,13267.5685714286,474.834857142858,0.763734409205391
"624",1265000,5509864.71428571,13267.5685714286,474.834857142858,0.835986812360223
"625",1355000,5509864.71428571,13267.5685714286,474.834857142858,0.946990714292308
"626",1445000,5509864.71428571,13267.5685714286,474.834857142858,0.981230675705677
"627",1535000,5509864.71428571,13267.5685714286,474.834857142858,0.868817741485428
"628",1625000,5509864.71428571,13267.5685714286,474.834857142858,0.880232795471335
"629",1715000,5509864.71428571,13267.5685714286,474.834857142858,0.0290845541214871
"630",1805000,5509864.71428571,13267.5685714286,474.834857142858,0.819119242817721
